nombre,estilo,alcohol_%,min_IBU,max_IBU,astringencia,cuerpo,alcohol_gr/lt,amargor,dulzor,acidez,salado,frutado,lupulo,especias,malteado,opinion_aroma,opinion_apariencia,opinion_paladar,opinion_sabor,opinion_general
1516 Bavarian Lager,Lager - Helles,1.8000904413235699,13.871565701568946,18.866781097410918,5.6242644489111004,11.848223541289318,1.562912536794782,9.36803674379683,11.164822804814001,3.080537786550051,0.0,3.6765935723536494,8.935498791486705,1.5295203545549634,25.666195032412055,13.28,165.47,55.1,37.17,87.95
Helles Belles,Lager - Helles,1.8493412336210302,13.871565701568946,18.866781097410918,5.6242644489111004,9.86872909286495,1.8506450545249378,8.378107307991526,8.565710993524554,3.948784066142925,0.0,3.6765935723536494,9.661195145437299,2.0357491835536727,20.545074088778104,17.92,262.62,99.56,55.2,91.56
Hummin' Bird,Lager - Helles,1.7122884407431775,13.871565701568946,18.866781097410918,5.6242644489111004,10.38468518544837,2.6628345085526486,7.429947679863542,7.265807443665079,3.248726178529569,0.0,3.496868842823803,7.0823541245385915,0.0,17.778291318661445,15.38,165.47,65.96,39.22,106.64
Neuschwansteiner,Lager - Helles,1.7483262909285187,13.871565701568946,18.866781097410918,9.2665189340454,12.311940977656077,2.4935313615350623,10.625754047783438,16.435182609223926,4.068129216545037,0.0,3.84607784333007,10.929606598926108,2.0357491835536727,30.89264914131268,15.63,150.09,63.95,41.47,100.43
Ottakringer Helles,Lager - Helles,1.833188462901402,13.871565701568946,18.866781097410918,7.151876679504456,13.857272336903332,0.7355546766604873,7.595738855836922,11.69703051335593,1.6467471689779891,0.25644867651504943,1.2991189967584345,8.40582292386723,1.5295203545549634,24.289894619831365,9.37,262.62,36.2,22.61,47.99
Hoponius Union,Lager - India Pale Lager (IPL),2.0254423254650025,4.0,4.0,9.457646565197065,9.86872909286495,3.637842478305298,14.51240018800729,12.972121307575751,6.663231275412108,0.0,7.822674940936417,12.632230493749104,2.8480170322671268,21.725651538410876,26.57,295.5,92.91,65.56,153.11
Kiwi Rising - Double IPL,Lager - India Pale Lager (IPL),2.2644544880628175,4.0,4.0,6.163531770765961,14.487475670091623,3.3289566665473465,12.966943845630832,17.91204647162838,7.292709757973924,0.25644867651504943,10.626801138794894,11.615857247216239,2.0357491835536727,12.345572625231842,25.82,279.47,95.5,67.54,154.89
Fathom IPL,Lager - India Pale Lager (IPL),2.090668071405333,4.0,4.0,6.420896003544015,13.427053665314096,3.5402989559353912,12.16903928624905,12.722915964991163,6.8079054657218885,0.24212269859539373,8.676085573893198,10.798421244909482,2.0357491835536727,19.028425332686087,20.93,258.22,83.71,54.51,122.62
Gulo Gulo I.P.L,Lager - India Pale Lager (IPL),2.103225369794684,4.0,4.0,8.673816181778006,10.636966037108483,3.637842478305298,13.440783645112745,13.943107999877705,6.299759373880499,0.24212269859539373,7.994488901760423,5.031032876389189,1.5295203545549634,22.01661775206525,21.34,209.74,73.61,55.2,119.1
India Pale Lager,Lager - India Pale Lager (IPL),1.9557388806563842,4.0,4.0,6.9145175456222185,12.081444235811587,2.6628345085526486,13.15860883357777,10.893371998762369,6.712130765367152,0.0,8.105702825270383,12.361413483587643,2.235851773135148,23.73019239053807,16.18,196.26,58.89,39.72,102.23
Caesar Augustus (Lager/IPA Hybrid),Lager - India Pale Lager (IPL),1.6361268212209816,4.0,4.0,11.058938898620816,5.99223416247468,1.2076797405477107,11.423921068404285,7.601631233839751,4.690002231066151,0.24212269859539373,5.5951954700022,10.732015666325053,1.5295203545549634,10.838917259992439,15.22,128.77,54.77,32.57,50.85
Asahi Super Dry,Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,5.6242644489111004,9.336174898419824,2.4935313615350623,7.595738855836922,10.055406192004067,2.2422562838215,0.25644867651504943,2.063662942166676,7.625453379522632,2.571457470166379,24.567725361585598,16.35,262.62,31.67,55.2,50.16
Sapporo Original Draft Beer,Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,9.645811496464187,11.13103726982946,2.817175228828637,6.156129676858776,8.251037782331757,3.692001124863519,0.0,4.444415219480245,6.089259978065907,0.0,19.028425332686087,10.26,262.62,39.13,24.82,55.62
Orion Premium Draft Beer,Lager - Japanese Rice,1.7483262909285187,4.0,14.04010343635759,10.890305316267217,11.612165120878489,2.305639498985672,7.9175012807353475,11.164822804814001,3.248726178529569,0.25644867651504943,4.159311677592139,8.219469192630816,1.80456972454301,27.277938653244174,4.0,262.62,36.2,24.48,62.76
Kirin Lager,Lager - Japanese Rice,1.783127525810467,4.0,14.04010343635759,8.04826649909034,9.60464213438441,2.0939626340451305,5.308554789647889,5.831254192238327,1.967249552577383,0.25644867651504943,2.365883054630727,5.663272331533709,0.7277899188077648,19.94415889382854,16.35,262.62,88.5,55.2,119.1
Beerlao Lager,Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,7.151876679504456,9.063067470170381,1.2076797405477107,7.429947679863542,11.164822804814001,2.89906688164888,0.24212269859539373,2.8773293904351105,7.929453951143365,1.5295203545549634,27.012148452155326,10.72,107.91,37.97,24.42,55.31
Sapporo Draft Beer,Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,9.645811496464187,9.063067470170381,1.562912536794782,7.429947679863542,8.251037782331757,1.967249552577383,0.0,2.8773293904351105,6.850206486130786,1.80456972454301,18.719136029534212,9.55,262.62,38.43,23.42,58.59
Koshihikari Echigo Beer,Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,8.04826649909034,11.373146833084826,1.2076797405477107,6.729095866551636,6.921706643475178,3.4056894659062626,0.24212269859539373,2.365883054630727,7.305570502941436,0.0,33.6108666870647,12.25,121.8,50.47,34.38,79.71
Asahi Draft (Jukusen),Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,9.831150151480623,10.12867175782307,1.8506450545249378,7.9175012807353475,6.921706643475178,3.4056894659062626,0.0,2.8773293904351105,6.967454701121277,0.7277899188077648,18.719136029534212,9.71,262.62,40.98,24.16,63.05
Kirin Classic Lager,Lager - Japanese Rice,1.7122884407431775,4.0,14.04010343635759,2.508073501223426,4.89131177723823,1.2076797405477107,4.587370378004843,4.192992477803505,1.967249552577383,0.24212269859539373,1.2991189967584345,4.8586500028502595,0.7277899188077648,10.838917259992439,9.31,111.31,88.5,21.13,119.1
Asahi Orion,Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,1.4780547390040288,4.0,4.0,0.8139073594025554,1.5655168054367945,1.967249552577383,0.0,0.7696829199719194,1.8151418920977893,0.0,2.957960507977188,16.35,262.62,88.5,55.2,119.1
Asahi Dry Premium,Lager - Japanese Rice,1.9557388806563842,4.0,14.04010343635759,2.94655506562019,4.0,4.0,1.9269971065697342,1.5655168054367945,0.7545783715221882,0.0,1.2991189967584345,1.8151418920977893,0.0,4.113163278684091,10.26,209.74,60.61,32.57,79.71
Siwo,Lager - Japanese Rice,1.5749985839357616,4.0,14.04010343635759,6.9145175456222185,5.271724434184825,2.305639498985672,3.7586666517589116,3.7363849254725747,2.2422562838215,0.24212269859539373,2.6344939027984164,3.646562964798009,0.0,12.710775206462102,16.35,262.62,88.5,55.2,119.1
Sapporo Fuyumonogatari - The Winter's Tale,Lager - Japanese Rice,1.880895365663624,4.0,14.04010343635759,5.340623143947559,6.3352742336112655,1.562912536794782,3.7586666517589116,5.444726183061427,2.2422562838215,0.0,2.365883054630727,4.679369802712833,1.5295203545549634,12.345572625231842,16.35,262.62,88.5,55.2,119.1
Organic Beer Shinshu Sansan,Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,3.7280164503181186,4.079913318628865,4.0,4.325271587915327,7.601631233839751,2.89906688164888,0.0,3.305262088928795,4.8586500028502595,0.7277899188077648,9.652954329869544,14.85,262.62,39.66,26.73,79.71
Zhujiang Beer,Lager - Japanese Rice,1.6749225894973307,4.0,14.04010343635759,3.350851510206641,4.89131177723823,1.562912536794782,3.1177940834024396,3.7363849254725747,2.2422562838215,0.0,1.715376104021486,3.646562964798009,0.0,11.601905562985772,16.35,262.62,88.5,55.2,119.1
Kirin Bar Beer,Lager - Japanese Rice,1.7122884407431775,4.0,14.04010343635759,0.8332445855368692,4.0,4.0,0.8139073594025554,1.5655168054367945,0.7545783715221882,0.0,0.0,0.790950371379265,0.7277899188077648,1.6462801254623722,16.35,262.62,88.5,55.2,45.04
Kirin Premium Draft Beer,Lager - Japanese Rice,1.8084667156822452,4.0,14.04010343635759,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,128.77,49.34,21.65,64.09
Kirin Ichiban Maribana,Lager - Japanese Rice,1.880895365663624,4.0,14.04010343635759,0.8332445855368692,4.0,0.7355546766604873,2.3660960843065544,1.5655168054367945,0.0,0.0,0.0,2.5490751157208,0.0,2.957960507977188,14.85,194.08,52.91,39.22,134.94
Kirin Brau Meister,Lager - Japanese Rice,1.880895365663624,4.0,14.04010343635759,3.7280164503181186,8.212865361720686,1.2076797405477107,5.9542138878544915,4.6278479013506635,1.6467471689779891,0.0,1.715376104021486,5.809278023358512,1.1873312084081171,9.652954329869544,18.75,209.74,69.07,46.74,119.1
Taiwan Beer Draft Beer Only 18 Days,Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,262.62,88.5,55.2,119.1
Hapa Beer,Lager - Japanese Rice,1.8000904413235699,4.0,14.04010343635759,1.4780547390040288,4.0,4.0,2.7592108624575293,0.0,0.0,0.0,0.7696829199719194,3.646562964798009,0.0,2.957960507977188,21.34,262.62,124.6,55.2,4.0
Zwickel,Lager - Kellerbier / Zwickelbier,1.833188462901402,15.244987097043976,28.734778167644148,8.87477152563721,15.699246707255375,3.3289566665473465,9.632613849028955,11.164822804814001,4.955465151287332,0.25644867651504943,4.8307887960272575,10.179601961628789,2.8480170322671268,33.12376937008427,18.75,194.08,83.32,61.38,143.42
Mönchshof Kellerbier,Lager - Kellerbier / Zwickelbier,1.8652409252396478,15.244987097043976,28.734778167644148,7.383555503836756,12.081444235811587,2.95919036871853,8.378107307991526,18.321033605374826,5.038777635381669,0.0,5.970656569082665,9.661195145437299,2.571457470166379,32.879076315516855,18.2,243.83,79.62,50.69,125.81
Hacker-Pschorr Munchner Kellerbier (Anno 1417),Lager - Kellerbier / Zwickelbier,1.880895365663624,15.244987097043976,28.734778167644148,7.609951191038274,16.475280505849014,1.2076797405477107,9.095909487717568,17.077211460653967,7.166869984698163,0.0,8.050416253877554,9.506163749213336,3.7193903720400394,32.633606617109265,18.14,236.96,77.93,49.21,128.57
Buttenheimer Keller Bier,Lager - Kellerbier / Zwickelbier,1.783127525810467,15.244987097043976,28.734778167644148,7.831416511844186,14.89824821065288,2.817175228828637,10.141304255686103,16.217926866363612,5.27542486284249,0.0,5.495277716714974,11.058698885773524,3.38561420342039,37.406176548389546,18.67,221.24,77.99,51.89,118.53
Creemore Springs Kellerbier,Lager - Kellerbier / Zwickelbier,1.8000904413235699,15.244987097043976,28.734778167644148,8.260783877249438,13.857272336903332,2.817175228828637,10.74344455009563,15.331426786726302,6.460338890061761,0.0,7.063835983469898,10.994408962869366,3.38561420342039,24.010726239118913,19.48,246.36,80.03,52.2,126.42
Summer Teeth,Lager - Kellerbier / Zwickelbier,1.8000904413235699,15.244987097043976,28.734778167644148,10.546634408494553,14.89824821065288,3.09086081375192,8.95681742704981,8.874315857508323,5.119781944916808,0.0,5.287035964550513,10.10769372549617,2.7156966405223533,32.14029465469367,18.39,226.36,94.71,53.51,127.97
Moosbacher Kellerbier,Lager - Kellerbier / Zwickelbier,1.833188462901402,15.244987097043976,28.734778167644148,6.163531770765961,12.081444235811587,3.2137146112046238,7.595738855836922,20.099453088056343,4.39682389069779,0.24212269859539373,5.692544843201716,7.195023066402919,2.7156966405223533,38.78716256439521,15.7,164.71,58.8,40.57,96.11
Zeppelin Bier,Lager - Kellerbier / Zwickelbier,1.833188462901402,15.244987097043976,28.734778167644148,5.6242644489111004,15.89549087531894,3.8194319609535374,9.095909487717568,20.671857160184285,4.595679889069032,0.0,6.145704389031403,9.103311710569965,2.7156966405223533,37.86889232899292,15.16,207.2,74.34,39.97,92.88
Beersel Lager,Lager - Kellerbier / Zwickelbier,1.833188462901402,15.244987097043976,28.734778167644148,10.371425804839395,16.854728428725466,3.437554834548538,13.625519799250604,21.420821550421373,7.829068551243532,0.0,9.491008889853699,5.031032876389189,3.084230250631173,37.173900059652716,20.85,287.93,95.43,56.29,142.63
Série Signature Kellerbier,Lager - Kellerbier / Zwickelbier,1.880895365663624,15.244987097043976,28.734778167644148,9.831150151480623,19.71675289087938,3.5402989559353912,12.373493595932556,18.11721467032946,6.8079054657218885,0.25644867651504943,7.458983392053961,5.031032876389189,4.507394843879223,34.57618108198322,20.2,293.26,86.65,54.5,131.08
Arcobräu Zwickl Lager,Lager - Kellerbier / Zwickelbier,1.833188462901402,15.244987097043976,28.734778167644148,10.546634408494553,15.699246707255375,1.8506450545249378,8.815590088411808,12.470923066767467,5.1986211451464275,0.0,6.230442241878098,8.850041736020563,2.571457470166379,30.387592880109526,19.07,238.5,85.77,52.9,121.08
Paracelsus Zwickl,Lager - Kellerbier / Zwickelbier,1.8000904413235699,15.244987097043976,28.734778167644148,10.193844369535382,16.283469153355345,2.817175228828637,10.141304255686103,19.517275157034806,7.080469314371254,0.24212269859539373,8.476148186154015,9.813018359583136,2.8480170322671268,33.853290925241566,18.39,246.57,85.51,54.35,121.27
Kubelbier,Lager - Kellerbier / Zwickelbier,1.8963120248448866,15.244987097043976,28.734778167644148,8.04826649909034,18.67654384200602,3.2137146112046238,12.673809313012951,17.91204647162838,6.244468686659899,0.0,7.199458473318839,11.495211667265622,3.6417434590983646,35.7669307006388,17.92,234.36,81.38,48.61,113.38
Fürsten Zwickel,Lager - Kellerbier / Zwickelbier,1.7483262909285187,15.244987097043976,28.734778167644148,6.9145175456222185,11.373146833084826,2.4935313615350623,7.9175012807353475,11.69703051335593,5.423386893818629,0.24212269859539373,6.474578838081377,8.587051702220384,2.571457470166379,22.880103830115758,13.44,194.08,64.74,41.62,91.56
Mönchsambacher Lager,Lager - Kellerbier / Zwickelbier,1.880895365663624,15.244987097043976,28.734778167644148,10.371425804839395,13.208712648825717,2.0939626340451305,11.201746890424356,13.462590536755249,5.89157244344716,0.24212269859539373,6.629700591570475,10.929606598926108,3.7937658196437387,24.289894619831365,23.91,335.81,115.48,70.17,4.0
Bud Light,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,5.6242644489111004,6.99246572489339,2.0939626340451305,4.587370378004843,8.874315857508323,1.967249552577383,0.0,2.6344939027984164,4.296909445325879,1.5295203545549634,17.46012844056819,16.35,262.62,88.5,55.2,119.1
Miller Lite,Lager - Light,1.6498748544870152,6.668026003923181,9.729736869236406,4.73964588142597,4.89131177723823,2.305639498985672,3.4492450269696087,3.7363849254725747,2.2422562838215,0.25644867651504943,2.063662942166676,3.646562964798009,1.1873312084081171,8.407719753668255,16.35,262.62,88.5,55.2,119.1
Bud Light Lime,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,6.9145175456222185,6.668376898859254,3.5402989559353912,6.156129676858776,7.265807443665079,7.532091531020436,0.0,8.577106703481,6.730480694676504,2.235851773135148,18.719136029534212,16.35,262.62,88.5,55.2,119.1
Michelob Ultra,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,8.04826649909034,8.501750487144644,2.817175228828637,5.308554789647889,7.265807443665079,3.248726178529569,0.0,2.6344939027984164,5.357609077530657,1.1873312084081171,18.407726644240665,16.35,262.62,88.5,55.2,119.1
Sam Adams LightBoston Beer Company (Samuel Adams),Lager - Light,1.6161575826186267,6.668026003923181,9.729736869236406,6.6710282684603355,10.12867175782307,2.0939626340451305,6.543157707662749,11.958107898615038,1.258247967888563,0.0,2.365883054630727,8.219469192630816,2.0357491835536727,25.119480364871777,13.96,175.27,52.88,36.19,93.02
Natural Light,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,4.419267399905917,4.89131177723823,2.0939626340451305,1.9269971065697342,3.2535563222053816,2.2422562838215,0.0,2.063662942166676,2.2052983212507966,1.1873312084081171,6.627958742411128,16.35,262.62,88.5,55.2,119.1
Corona Light,Lager - Light,1.6361268212209816,6.668026003923181,9.729736869236406,5.6242644489111004,7.917977280820659,2.305639498985672,4.587370378004843,3.2535563222053816,4.18226343533741,0.0,4.304996907320438,7.195023066402919,2.0357491835536727,16.16272211297276,16.35,262.62,88.5,55.2,119.1
Keystone LightCoors Brewing Company (Molson-Coors),Lager - Light,1.6361268212209816,6.668026003923181,9.729736869236406,5.8982535853618145,6.99246572489339,2.305639498985672,3.4492450269696087,4.6278479013506635,0.7545783715221882,0.25644867651504943,0.7696829199719194,3.646562964798009,0.0,11.222961506491911,16.35,262.62,88.5,55.2,119.1
Bud Light Platinum,Lager - Light,1.9557388806563842,6.668026003923181,9.729736869236406,6.163531770765961,10.636966037108483,3.9857857214660615,3.1177940834024396,11.164822804814001,3.4056894659062626,0.24212269859539373,4.006630060993962,3.646562964798009,2.235851773135148,16.490953663049375,9.68,262.62,88.5,55.2,119.1
Tsingtao Beer,Lager - Light,1.6161575826186267,6.668026003923181,9.729736869236406,6.163531770765961,7.308326609415174,2.0939626340451305,6.352297851418402,6.921706643475178,2.89906688164888,0.24212269859539373,3.84607784333007,6.089259978065907,0.7277899188077648,14.132080891730638,16.35,262.62,39.66,55.2,119.1
Busch Light,Lager - Light,1.6361268212209816,6.668026003923181,9.729736869236406,3.7280164503181186,10.38468518544837,1.562912536794782,4.325271587915327,4.6278479013506635,1.6467471689779891,0.0,2.063662942166676,4.296909445325879,0.7277899188077648,12.710775206462102,16.35,262.62,88.5,55.2,119.1
Amstel Light,Lager - Light,1.50994500150871,6.668026003923181,9.729736869236406,7.609951191038274,10.12867175782307,1.2076797405477107,9.095909487717568,9.177250436462105,3.4056894659062626,0.0,2.063662942166676,10.10769372549617,2.235851773135148,26.477229088459694,16.35,262.62,88.5,55.2,119.1
Budweiser Select,Lager - Light,1.6749225894973307,6.668026003923181,9.729736869236406,7.151876679504456,7.917977280820659,2.817175228828637,6.156129676858776,9.767492795166294,1.6467471689779891,0.25644867651504943,1.715376104021486,7.625453379522632,1.5295203545549634,23.164911725813646,16.35,262.62,88.5,55.2,119.1
Heineken Premium Light Lager,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,8.469223526266177,11.612165120878489,2.0939626340451305,6.543157707662749,2.1807189874173107,2.89906688164888,0.0,1.715376104021486,8.219469192630816,1.80456972454301,21.725651538410876,16.35,262.62,88.5,55.2,119.1
Michelob Light,Lager - Light,1.6749225894973307,6.668026003923181,9.729736869236406,6.420896003544015,11.848223541289318,1.562912536794782,6.729095866551636,8.874315857508323,2.7015947410705374,0.0,2.6344939027984164,6.089259978065907,0.0,20.245540104316028,16.35,262.62,88.5,55.2,119.1
Miller High Life Light,Lager - Light,1.6361268212209816,6.668026003923181,9.729736869236406,5.6242644489111004,7.308326609415174,2.0939626340451305,3.1177940834024396,4.192992477803505,0.0,0.24212269859539373,0.0,3.402780508869872,0.0,9.652954329869544,16.35,262.62,88.5,55.2,45.84
Milwaukee's Best Light,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,6.163531770765961,6.3352742336112655,2.6628345085526486,5.531052659336302,6.20542804888303,1.6467471689779891,0.0,0.7696829199719194,7.0823541245385915,0.7277899188077648,20.245540104316028,16.35,262.62,88.5,55.2,119.1
Labatt Blue Light,Lager - Light,1.6161575826186267,6.668026003923181,9.729736869236406,8.260783877249438,11.612165120878489,2.6628345085526486,8.227310532696775,13.704048446589372,3.4056894659062626,0.0,5.178311682374844,9.103311710569965,2.8480170322671268,23.164911725813646,16.35,262.62,88.5,55.2,119.1
Budweiser Select 55,Lager - Light,4.0,6.668026003923181,9.729736869236406,6.6710282684603355,10.38468518544837,3.5402989559353912,6.156129676858776,6.20542804888303,2.89906688164888,0.0,2.6344939027984164,7.625453379522632,1.1873312084081171,20.245540104316028,16.35,262.62,88.5,55.2,119.1
Michelob Ultra Amber,Lager - Light,1.6161575826186267,6.668026003923181,9.729736869236406,7.609951191038274,11.373146833084826,2.305639498985672,7.429947679863542,11.69703051335593,1.967249552577383,0.0,1.715376104021486,8.850041736020563,2.235851773135148,25.119480364871777,16.35,262.62,88.5,55.2,119.1
Michelob Golden Draft Light,Lager - Light,1.6361268212209816,6.668026003923181,9.729736869236406,6.420896003544015,9.60464213438441,2.0939626340451305,4.049751416872773,5.444726183061427,2.7015947410705374,0.25644867651504943,2.6344939027984164,5.031032876389189,0.7277899188077648,18.09413395108964,16.35,262.62,88.5,55.2,119.1
Tecate Light,Lager - Light,1.5957870062046156,6.668026003923181,9.729736869236406,8.260783877249438,12.311940977656077,2.4935313615350623,7.595738855836922,10.055406192004067,4.39682389069779,0.0,4.444415219480245,8.935498791486705,1.80456972454301,29.36662426550614,16.35,262.62,88.5,55.2,119.1
Michelob Ultra Lime & Prickly Pear Cactus,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,10.013788754664356,7.917977280820659,2.4935313615350623,5.746047951665881,11.164822804814001,3.248726178529569,0.0,9.895503386852086,7.305570502941436,0.0,11.601905562985772,16.35,262.62,88.5,55.2,119.1
Sankaty Light,Lager - Light,1.5749985839357616,6.668026003923181,9.729736869236406,8.04826649909034,10.38468518544837,2.4935313615350623,7.595738855836922,11.164822804814001,5.5644935347386975,0.0,6.394799018518897,8.124249287924547,2.0357491835536727,21.725651538410876,15.01,174.62,61.96,41.62,100.16
Miller Genuine Draft 64,Lager - Light,1.391277959818145,6.668026003923181,9.729736869236406,0.0,4.0,1.562912536794782,1.4224341221698584,0.862955098248121,0.0,0.0,0.7696829199719194,1.3577435385253342,0.0,4.6516235170362545,16.35,262.62,88.5,55.2,119.1
Shiner Light Blonde,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,6.9145175456222185,9.60464213438441,1.2076797405477107,6.910454675405751,9.177250436462105,1.967249552577383,0.0,2.063662942166676,7.305570502941436,1.1873312084081171,20.545074088778104,16.35,262.62,88.5,55.2,119.1
Genny Light,Lager - Light,1.5320968756837825,6.668026003923181,9.729736869236406,2.0246108242962784,9.60464213438441,2.0939626340451305,3.1177940834024396,8.874315857508323,3.248726178529569,0.0,3.305262088928795,3.8754940260110557,1.1873312084081171,11.976025648684159,16.35,262.62,88.5,55.2,45.04
I.C. Light,Lager - Light,1.645965833019046,6.668026003923181,9.729736869236406,4.73964588142597,9.063067470170381,1.8506450545249378,6.156129676858776,9.474869898963968,2.89906688164888,0.24212269859539373,3.0996701285044392,6.483020695185389,0.7277899188077648,18.09413395108964,16.35,262.62,88.5,55.2,50.55
Medalla Light,Lager - Light,1.6161575826186267,6.668026003923181,9.729736869236406,6.163531770765961,5.99223416247468,2.95919036871853,4.049751416872773,5.444726183061427,2.89906688164888,0.24212269859539373,3.0996701285044392,3.8754940260110557,0.7277899188077648,14.478384863229893,9.82,262.62,41.44,28.26,69.62
Old Milwaukee Light,Lager - Light,1.5916632954570231,6.668026003923181,9.729736869236406,8.04826649909034,8.785032419047624,1.8506450545249378,5.746047951665881,9.177250436462105,2.89906688164888,0.0,3.84607784333007,5.663272331533709,0.0,14.132080891730638,16.35,262.62,30.82,21.09,53.32
Beck's Premier Light,Lager - Light,4.0,6.668026003923181,9.729736869236406,5.340623143947559,10.88569472938018,4.0,5.746047951665881,4.192992477803505,1.967249552577383,0.24212269859539373,2.365883054630727,5.951178339031123,0.7277899188077648,14.132080891730638,16.35,262.62,88.5,55.2,119.1
Kirin Light Beer,Lager - Light,1.4404255391103014,6.668026003923181,9.729736869236406,3.7280164503181186,6.668376898859254,1.562912536794782,5.308554789647889,6.568551068211549,2.7015947410705374,0.0,2.8773293904351105,5.197167335375939,0.7277899188077648,14.821377681094587,16.35,262.62,88.5,55.2,119.1
Michelob Ultra Fruit Pomegranate Raspberry,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,5.340623143947559,7.616635135363645,1.8506450545249378,4.325271587915327,22.335782024962352,5.27542486284249,0.0,8.868463834054026,4.091715139519149,0.7277899188077648,9.245087189433425,16.35,262.62,88.5,55.2,119.1
Shiner Light,Lager - Light,1.6161575826186267,6.668026003923181,9.729736869236406,8.260783877249438,10.88569472938018,2.0939626340451305,7.260621540657,12.470923066767467,2.2422562838215,0.0,2.365883054630727,7.520695889249397,0.0,23.448264206805497,11.53,143.5,43.2,29.99,81.11
Light,Lager - Light,1.6161575826186267,6.668026003923181,9.729736869236406,8.04826649909034,10.12867175782307,1.2076797405477107,7.595738855836922,6.568551068211549,2.89906688164888,0.0,3.305262088928795,7.829760104671634,1.5295203545549634,22.880103830115758,10.23,262.62,41.97,27.51,73.25
Red Stripe Light,Lager - Light,1.5320968756837825,6.668026003923181,9.729736869236406,8.469223526266177,11.373146833084826,1.8506450545249378,6.910454675405751,11.43265343447778,3.4056894659062626,0.0,2.063662942166676,6.2237786379743945,0.7277899188077648,14.132080891730638,16.35,262.62,88.5,21.76,51.41
Molson Canadian Light,Lager - Light,1.6161575826186267,6.668026003923181,9.729736869236406,7.831416511844186,11.373146833084826,2.305639498985672,6.910454675405751,10.893371998762369,3.8236407651224478,0.0,3.496868842823803,6.730480694676504,1.80456972454301,19.028425332686087,16.35,262.62,32.06,22.25,53.95
Beck's Light,Lager - Light,1.5644422396003725,6.668026003923181,9.729736869236406,4.419267399905917,7.308326609415174,1.8506450545249378,7.260621540657,6.921706643475178,2.48441290931645,0.0,2.063662942166676,6.850206486130786,0.0,11.976025648684159,16.35,262.62,88.5,55.2,119.1
Pabst Blue Ribbon Light,Lager - Light,1.6537688611098467,6.668026003923181,9.729736869236406,6.9145175456222185,7.308326609415174,2.305639498985672,4.325271587915327,9.177250436462105,3.4056894659062626,0.0,4.304996907320438,5.031032876389189,0.0,12.710775206462102,9.3,262.62,33.27,22.23,62.95
Presidente Light,Lager - Light,1.6557102699067066,6.668026003923181,9.729736869236406,8.469223526266177,9.063067470170381,2.4935313615350623,5.308554789647889,9.767492795166294,4.2916857012120655,0.0,4.578182286744455,5.357609077530657,1.1873312084081171,21.725651538410876,16.35,262.62,88.5,55.2,45.84
Mickey's,Lager - Malt Liquor,1.8963120248448866,8.166515435635803,22.217075233112535,4.73964588142597,9.063067470170381,3.5402989559353912,5.746047951665881,11.164822804814001,1.967249552577383,0.0,2.365883054630727,5.663272331533709,0.7277899188077648,22.880103830115758,16.35,262.62,31.63,21.29,50.76
Steel Reserve 211 (High Gravity),Lager - Malt Liquor,2.220937945616435,8.166515435635803,22.217075233112535,2.508073501223426,3.642971068773898,4.350366910443416,1.9269971065697342,8.565710993524554,1.258247967888563,0.24212269859539373,1.2991189967584345,1.8151418920977893,0.0,14.132080891730638,16.35,262.62,88.5,55.2,119.1
Olde English 800,Lager - Malt Liquor,1.94120508576261,8.166515435635803,22.217075233112535,4.73964588142597,9.60464213438441,3.5402989559353912,6.156129676858776,11.69703051335593,2.7015947410705374,0.0,1.715376104021486,7.829760104671634,1.80456972454301,28.590947905513392,16.35,262.62,88.5,55.2,119.1
Colt 45 Malt Liquor,Lager - Malt Liquor,1.8978408902395194,8.166515435635803,22.217075233112535,7.383555503836756,8.785032419047624,3.8194319609535374,6.543157707662749,11.164822804814001,3.948784066142925,0.0,2.6344939027984164,7.829760104671634,0.7277899188077648,27.012148452155326,16.35,262.62,88.5,55.2,119.1
